id_annonce,price
35961277,216200.38
36033851,285334.1
36045409,684171.06
35964545,78348.24
35832215,304992.44
35908107,130312.43
36003567,162608.66
36062621,178974.86
35939721,97466.805
36016683,371980.44
36009987,413697.47
35804817,132758.25
35880767,260048.42
35996873,289731.28
35786841,1702218.9
35977713,1023784.75
36040783,464468.66
35829823,97143.67
36046971,287173.66
35875935,361307.62
35845005,358691.22
36027163,287845.88
35875731,890683.44
36038151,35100.938
35763689,215320.25
35964609,530982.1
35970415,46379.75
35775591,152428.47
35889721,593158.56
36048489,102903.695
36010191,179910.12
36000125,1391045.0
35638213,276168.84
36053105,232856.02
35761093,423953.5
35836189,85743.21
35812107,207529.3
35761351,694033.5
36030567,238228.1
35953679,358747.38
36048345,264417.38
36027489,177953.45
35928599,291608.56
35831293,94728.086
36016309,269797.5
35885519,371805.94
35812709,233496.89
35880553,208092.02
36020191,337133.72
36053693,330965.66
35809023,841348.75
35890001,255869.67
35920005,382509.97
35852693,209243.3
35996317,461538.03
36041887,312525.3
35848689,442925.88
35868171,416231.44
35795109,268523.38
36013167,83344.07
35748969,397839.9
35794945,249731.67
35797477,361764.66
36016849,258370.78
36068147,354839.28
35800855,253172.84
35872693,231736.44
35856303,262518.7
35800783,328926.7
35859037,1312559.4
35752883,273630.2
35812925,666718.44
35995371,140821.23
35914285,132667.25
36002397,354253.53
35793433,360268.4
35750025,421489.3
35779583,296387.1
35879349,325484.9
36045529,325976.06
14687747,97809.83
35963955,767378.6
36013443,162976.95
36040843,332243.25
35762929,544299.4
35785345,125195.07
36049675,224441.16
35919763,127797.984
35842341,436899.47
32102725,311630.3
35879265,161355.86
35793875,331870.6
36057521,187235.17
35881363,280581.97
36010169,420178.03
35848681,617447.9
36021917,306688.34
35804475,281697.88
36035361,164787.38
21407343,43514.668
36016583,109243.46
35872771,179137.83
35786989,764015.25
36052281,588465.06
35854073,257880.4
36011777,545583.56
36063527,30612.697
36035613,436480.34
35939847,301851.56
35870685,303790.62
35857477,667438.9
35861647,510702.75
36016533,81607.18
36061537,1120780.1
35850663,815576.7
35862269,339931.22
36052157,345577.03
35880427,193286.7
35816257,172901.62
35826809,143387.97
36021703,149121.98
35949949,180062.62
35911407,392411.2
35842253,339135.03
35785219,210409.11
36050533,280500.78
35889983,109053.7
36044717,158805.7
35831439,88080.766
35995763,520948.28
35771947,575408.44
35782989,234835.06
35852751,219630.98
36051449,599846.9
35746617,252617.0
35871507,246504.1
36057245,667584.75
36050185,390866.03
36028961,525735.56
35842045,231634.03
35864153,157569.22
35776951,73236.16
35998171,540940.3
36084113,335770.03
35764449,331109.1
36087231,398199.94
35822549,218820.86
36062541,238391.89
35845499,565554.9
35852175,184285.06
35778017,231560.81
35911441,139170.23
35815677,112032.484
35994491,314004.8
35889875,493026.47
35969109,147955.02
35835517,320713.7
36086079,428897.28
36060359,228858.42
35778149,500489.88
35908105,98342.31
35830225,531521.25
36002517,255178.5
35835297,49139.016
35636819,96459.83
36026191,311918.38
36028699,115105.9
36009837,237360.94
35888225,1067252.2
35844839,173895.72
36002793,856855.75
35739645,467543.84
36003833,531172.06
35900021,429848.53
35845331,310152.9
35901515,134778.55
35964655,167722.6
35846109,192512.6
36057829,92510.96
35812597,556383.0
35829651,211088.02
35815951,138545.72
36041423,316352.06
35788427,360826.78
35829361,110593.516
35851427,213171.33
36010985,245889.58
35807659,104369.1
35839999,234525.22
31310817,1464606.5
35802283,44425.58
35859423,806112.4
35793827,169487.25
30199301,366200.5
36037319,182444.53
36078859,405870.53
35800383,92865.97
35846291,98386.914
36051637,272711.88
35870987,88162.445
35792997,191299.92
36058411,340300.22
36030183,188579.7
36001243,323701.16
35997141,80308.42
36084409,245092.38
36035639,221608.61
36001935,253375.73
35845961,298424.2
35863999,285884.16
35901671,311093.94
35870099,429259.78
35886103,75673.6
35901535,151978.67
36067603,352857.84
35878589,283323.47
36038067,133539.4
35855959,501143.44
36037831,855811.94
36006319,199049.72
35804661,196465.05
35848285,399030.94
36038259,1040612.1
36038603,619156.94
35780915,323567.34
36037983,259523.56
36037269,240749.12
36087217,329279.28
35769821,319837.62
31619129,1422363.5
35874363,210428.2
35831837,296733.56
35756977,190903.8
36037097,103668.88
35785315,491309.2
35815403,533572.2
35845441,148696.45
35745073,197217.7
35868279,366974.97
35851159,286235.38
35760593,388301.88
35999033,202585.86
35848679,466763.9
35755395,458103.53
35888663,185829.39
35765633,257541.84
35939835,280737.06
35997059,58346.645
35769733,93127.39
36027385,119828.555
35882355,1584306.1
35978059,962814.9
35919713,630639.3
35964867,144859.39
35741017,184266.4
36024513,281152.28
35753203,154480.58
35808041,1888915.1
36087119,713035.56
35795429,723567.75
36061951,220905.8
36045489,956163.75
36024277,547554.94
35875483,552150.5
36051553,174925.39
35995965,342900.88
36006217,133571.12
36045301,515352.0
35775531,310592.66
35949483,229057.33
36037939,131943.77
35802473,151738.78
35807809,459101.56
35822455,1322068.1
35996145,501805.84
35829779,104242.0
35765951,296344.38
36050171,359266.06
35901119,1381194.9
35785759,59743.99
35861839,627322.06
35820427,276192.3
35840191,53347.797
36047441,161657.44
35970335,128275.24
35901417,361148.25
36097391,245210.48
35841851,195658.39
36017323,118454.89
35875159,109597.69
35851737,247923.84
36014873,624825.6
35836715,217719.58
34847561,171895.34
35768363,137329.72
35795269,797212.56
35911399,295850.97
35955227,818067.7
36014259,391223.3
35765539,218032.16
35875307,162976.89
35786837,1328421.8
36009873,373377.3
35965393,113031.06
35901969,192936.16
35798615,176592.12
35768107,459382.2
35831147,395011.72
35888529,332736.78
36009069,144391.17
35795111,569860.1
35819389,114601.87
35887095,210135.83
35853749,321146.62
36020177,705555.0
35871747,873811.44
35742519,196534.08
35884547,115199.53
35812969,208627.4
35791699,384187.97
36025137,532471.6
35820773,417438.38
35882751,267896.75
36044983,225410.98
35800993,759306.25
35758301,992161.3
35868137,252297.9
36027505,304528.22
35949947,315344.3
35911245,158642.33
35884737,312199.56
36045749,423822.56
36027733,64380.285
35857615,209864.48
35864817,225330.47
35890973,333211.5
35783243,575532.4
36053751,919719.2
35919837,185205.55
35870247,376272.9
35903733,172275.12
36058355,399977.8
35881041,221392.25
35879293,703887.25
35871279,676559.5
35836593,131470.25
35899953,306063.25
35904515,224082.58
36012791,69800.79
35793237,481204.06
35776025,284137.03
35867447,730056.5
35811447,735170.9
29467687,100002.25
35898335,1345568.9
35862403,207007.73
35861991,210363.42
36096515,206784.56
36080495,762986.25
36089597,336821.03
35851787,165516.94
35857205,399593.16
35762333,44212.51
36018561,187844.14
35839785,37956.336
35761725,530331.56
36058365,108651.93
35775801,239291.4
36029297,261279.6
35756803,187872.5
35801935,65299.46
35943393,207337.75
36069133,147903.02
35815111,352608.03
35841569,331836.22
35835447,225335.6
36011005,221175.61
35862959,166553.44
35868419,48426.31
35759535,389365.88
27671535,267327.66
35812247,50717.07
35901887,212861.66
35798667,754026.1
35886817,397637.6
35827323,361247.2
35845947,396597.56
35831649,55829.77
35795695,518413.3
35840363,451564.25
35868553,525051.44
35827955,303406.8
35747839,252063.33
35800607,400384.0
35862433,180488.83
35987811,471489.78
35750801,225923.83
36038059,107481.57
35783149,271169.56
35760735,510814.12
36039707,445037.72
35842385,279172.78
35852377,273899.72
35820719,321341.62
35897405,901950.0
35845829,458303.9
35886267,222266.52
35859409,634575.6
35838249,1363782.5
35975951,418288.75
36063735,161360.02
35745727,368654.4
35786491,168954.0
35829233,1120887.8
35880025,41942.85
35862373,103240.75
35813399,94625.914
35784479,556470.3
36048133,303275.7
35823939,263356.12
36025619,377174.3
35809797,363658.22
36040421,151178.34
35784489,391839.88
35840173,152203.38
36092415,415470.78
36038439,468356.0
36050417,204559.94
35787251,195529.44
35874529,559618.3
29054851,158939.36
35999487,663418.44
36033317,764025.44
35768441,109367.016
35940091,184568.4
36016217,95215.7
36034529,256238.22
36013365,150554.64
35754385,276092.78
35908305,53822.305
35851165,271825.97
35839749,217307.67
36046039,137293.3
35829851,435824.84
35835383,142001.44
36059209,188424.36
36071867,282793.88
36040179,193731.6
35897355,414108.53
35999081,324642.66
35782803,263612.6
35840007,77590.02
35963937,412173.5
35774431,197883.83
35842943,54900.582
35808609,274623.1
36033189,367959.03
35876051,409243.44
35845497,759731.44
35947767,390450.22
35880731,293351.1
35804303,457478.56
36030323,180191.4
35753847,352576.25
35857825,371849.97
36010303,291699.84
36027351,664366.3
35808355,283858.44
35955187,255461.69
35868323,69317.29
35778265,282228.72
35849403,479813.28
36017907,306346.6
36056945,121054.8
35765895,94509.695
31555481,136019.64
35902995,641620.0
35872705,270335.66
35831933,430582.56
35829333,254820.94
36062919,540312.56
35959847,152928.12
35946343,215482.5
35906537,142995.53
35868585,318621.44
35881623,64715.78
35949703,133115.5
32335123,164094.31
35842829,724041.44
36035033,575756.44
35857351,671577.5
36040315,631830.2
36028417,202803.83
35758271,594645.3
35870803,660105.75
36052505,258919.98
35848973,408590.16
35872679,156232.0
35775433,399542.84
36032757,660216.7
35874921,344522.1
35759251,207344.45
32091751,105517.06
35949889,229257.23
35939825,200017.08
35831373,209172.5
36038435,131572.95
28016333,57716.973
36045255,253258.89
35637547,244560.64
36001945,789829.6
35822957,131330.88
36017097,604340.44
35848275,359476.47
35996539,292843.34
35854847,498199.47
35813479,612527.9
35881691,212815.69
35876291,498893.5
35792283,506653.88
35775539,157375.2
36015035,1412699.5
36010981,116822.01
35901963,191273.69
35876007,258163.73
15780193,610627.25
36033415,235358.89
35964121,319393.28
35845705,115651.32
36040403,1080848.9
36021839,2056181.9
35783093,391988.25
36060371,287087.5
22359113,159351.73
35856993,394661.38
35823755,89290.24
36003039,221113.84
35830435,576122.94
35852581,286748.66
35875917,833611.1
35856709,186648.2
35779335,132879.45
36059277,143141.31
35833927,34769.54
35864431,277077.5
35794947,70592.49
36049191,186257.7
35868541,587571.06
36080823,50270.82
35762367,324636.97
35852513,190458.52
36017091,155665.16
35796663,422557.53
35810885,264666.1
35867415,315493.53
35928499,221607.16
35836049,851488.9
35853215,671286.75
35886465,535994.3
35889545,313606.12
35804815,54635.227
36047731,196666.31
35949901,261682.95
35901399,816421.7
35798709,265618.1
35878345,206051.02
35840061,665153.2
30758061,176972.84
36011173,191551.05
32278945,851538.0
35857051,310984.94
35983441,424395.12
35997913,266333.84
35779349,212787.23
35831139,1410453.1
35957091,101785.97
29228213,98402.08
35911035,180726.84
23257461,55724.28
35815627,420560.1
35928701,375437.47
35753273,416192.7
35852195,214805.72
35877253,340910.78
36021715,266129.3
36033411,183729.52
35757163,213594.19
35798811,1056850.0
35998033,131084.17
35874417,297838.44
35820367,353030.03
35840225,148430.94
35985733,187805.67
36012995,266870.62
35897125,352831.34
35869521,388295.5
35849485,354481.94
35833099,293305.03
36037331,759313.0
35811473,132298.73
35830617,304534.8
35869901,275797.16
36001359,75309.836
35774731,449417.28
35863805,356336.53
35875169,832580.0
35757531,126287.734
36061127,641007.44
35856943,144784.88
35996733,1009851.06
35756863,442359.2
36016275,221733.14
32003525,1152707.6
35765965,172887.58
35876501,135708.81
36041195,326992.1
36029211,99350.805
35876845,170993.33
35757541,398999.12
35825705,175155.27
36027599,605367.56
35768155,212290.45
35867485,47511.684
35784047,536890.7
35806871,586046.25
35996607,588610.2
35778199,341838.44
35811463,235794.6
35768297,1684838.0
33735507,778258.7
36078677,231373.81
36003535,296983.4
35999625,98901.83
36047281,47858.223
35831799,112329.38
35793105,286086.94
35738409,230891.28
36031621,218241.33
36009793,171654.5
36052321,471503.8
35911041,472015.03
35897245,506003.44
35987477,163029.0
35845779,289068.5
35781361,609722.56
35964917,591325.2
35783561,457964.25
35753311,37423.934
35830667,936058.75
35839769,253344.31
35962163,190491.08
36016629,143495.19
35756889,113594.805
36063295,733733.8
36049807,274170.78
35785327,184756.48
31954327,414418.2
35794023,330701.75
35838083,545168.1
35815065,280860.8
36046001,436542.6
35782829,107147.48
35995977,656093.44
35862459,340034.66
35811129,192413.89
35801045,152320.4
35776945,391786.7
35964295,380216.38
36016525,37153.402
35979309,246174.27
35840517,144312.77
36077541,645217.94
36062055,124123.11
35901619,147936.47
35970961,658149.1
35824343,150133.58
35745863,167225.64
35840569,137243.47
35750327,420564.72
35901575,483529.1
35870161,255662.22
35812203,129610.56
35889821,800487.56
35811893,207337.22
35887127,317365.06
35815811,83816.336
35815587,227956.4
36032429,211418.97
35869499,116858.61
35855055,608497.2
35832193,282629.22
35856717,273387.38
36050761,1253420.2
36067487,650105.9
36055883,221561.94
35969425,358309.78
35819823,128651.42
36043653,764320.06
35818197,263146.78
36042063,157455.61
36060787,242010.33
35824761,429275.62
36044025,129603.41
36024891,348839.28
36051361,680701.2
36010203,348910.9
35815897,103067.19
36048389,221034.53
35861441,439622.8
35899905,169731.58
35876075,414098.4
35904713,171155.98
36067401,529729.75
35823699,389997.72
35795433,309907.5
35776649,481788.62
35823867,281814.4
36009053,295287.34
36051377,92016.08
35798759,298016.25
35826345,668068.3
36025011,167813.39
35878741,492640.44
36018205,378119.7
35829501,220516.5
35814905,666679.1
35984141,439708.2
35798067,489518.0
30947209,123150.805
35918433,333361.6
35858795,373849.62
35939991,194718.48
35768343,196307.11
35998619,179143.4
35875473,246629.95
35952409,130981.43
35889823,347235.6
35811303,352965.16
36031609,171657.9
36028649,251777.86
36013811,709505.4
36011213,220683.6
35983713,548591.94
36062555,164573.33
36067833,130148.79
35902367,181062.36
35867241,231366.77
35876433,638502.56
36050485,193518.11
35996491,534853.25
35840299,229765.9
35772725,278493.94
35735885,185353.83
36014749,77860.76
35870937,1427514.9
35749443,223650.56
35928481,212652.8
35864711,210129.4
36021553,227622.44
35999031,263432.3
35750237,102464.234
35889987,107699.86
35796687,70879.2
35996853,201872.52
35900861,318119.3
35763589,238741.16
35965059,448396.8
35880231,258883.69
36002837,330057.2
35889485,502630.1
35763663,326618.75
35864351,386264.25
36038627,199473.17
35815109,212899.08
35898455,239280.38
35814793,349324.28
35882681,259993.38
35778291,523746.78
35869389,690781.5
36048643,325665.47
35777993,138289.62
35999097,121928.016
36067311,254512.38
36033439,262124.53
35734689,241416.03
35886761,723755.0
36041311,282711.34
36013491,432918.38
35883385,790509.8
36040243,230859.97
35867369,514015.44
35757207,178112.47
36033035,639501.0
36053619,175812.28
36041277,93009.19
36034959,338946.25
36012863,96655.46
35786797,694985.5
35865263,182817.81
35814541,363098.28
35829963,69769.12
35739517,52499.047
35797543,175567.03
35867073,1694617.4
35901789,529025.44
36013309,175782.75
35829461,232793.25
35825515,1044825.2
35862475,349085.9
35856497,279287.16
35889965,168735.62
36053775,604342.4
36059613,1108084.5
36045337,1463933.6
35813875,180930.97
35861993,172052.34
35903575,313628.03
35814557,391544.7
35996309,208330.23
36000111,700781.94
35836245,269521.75
13813165,422709.22
35997135,401048.12
35851213,357739.56
35800897,217241.28
36004835,302309.16
35881613,267898.4
36049035,101175.47
35783565,363462.4
36010275,450030.4
15720461,62044.17
35902249,165660.03
35813547,220520.28
35816081,361909.8
35807689,234955.5
35753283,181442.3
35761581,370486.94
35947689,272354.1
35775195,351263.94
35804717,319232.4
35971969,305028.56
35858837,448067.34
36052197,287003.53
33562431,267573.1
35775283,1032432.1
35859765,143080.73
35878687,300832.72
35758347,486041.03
35879309,788286.75
35878599,252302.62
36059499,644596.44
35765769,95355.49
36043463,1245449.8
35784559,368006.62
35814699,694920.6
35998203,119043.16
35834271,760067.94
36013517,319489.34
35779247,260307.39
29016409,127686.28
35971085,254845.47
36038407,196000.03
35780757,208956.25
36063257,144282.58
36029117,149570.62
35857259,369627.44
35812903,290518.88
35856803,421227.47
36045411,680583.0
35867413,273224.12
35875915,512932.1
35882155,853273.75
35875289,518902.38
36027457,225788.53
35842383,395677.5
35842033,161020.5
35898421,190113.62
36046433,680068.1
35963907,315832.84
35864545,195268.84
35964015,388201.6
36006745,202830.78
35823737,297516.28
35962021,208238.75
35802301,273970.1
36028393,474527.75
35782129,46165.066
36001035,1663417.0
35864657,478583.6
35876375,229183.78
32394817,156718.28
35874701,27430.053
33880871,852467.9
35772215,755710.8
35864011,283865.0
36010699,345287.66
35862239,80397.57
36044957,309078.44
35928685,262992.94
36021925,497997.8
36026779,141293.69
36032719,265694.56
36061567,392738.1
35781717,98976.24
31050193,215616.94
35854957,70360.37
35861607,270902.06
36033703,354890.7
30451805,220662.5
35839143,176440.22
35863933,263578.53
35856047,178211.05
36041463,202163.2
35778001,198718.17
36011209,154431.98
35758235,226406.1
35782947,83906.8
35887555,494838.66
35750233,174052.61
35836171,881383.06
35932731,335485.97
35939769,472256.88
36037397,70135.945
36025681,178797.66
35786421,114386.875
35884467,195482.31
35987487,225022.1
36055587,694231.44
35752845,53331.27
35820497,205818.64
36097493,336310.47
36016551,303059.7
35880623,272883.16
35852747,133523.52
35975859,255511.34
36066035,111848.63
35996447,242151.98
35861665,461983.88
36026857,81159.9
35773729,444462.9
35866869,539751.44
35840373,68790.47
35887091,146353.92
35842547,407730.53
35815949,247268.77
36011939,124833.01
35795859,225478.2
35840207,85683.45
36048531,125481.7
33307063,649961.06
35764491,127983.34
35961995,309928.5
36057795,236754.47
35947663,353749.9
36058215,171924.02
35787083,968316.0
35807491,418263.22
33498349,280690.38
35798389,112806.7
35885995,944241.6
36026263,289650.9
35891307,86761.93
36006715,94912.586
35793095,211523.72
36022201,346129.75
36050085,275860.6
36048329,260015.83
36049967,67144.266
35876259,333117.2
35900489,434193.88
35815581,502291.38
35836903,299374.38
35904285,434316.94
35964253,63651.496
35763561,182578.06
36025145,171206.67
35888245,132122.5
36061967,270372.22
35878737,337961.47
35754527,1150409.5
36017717,150549.58
35864291,362697.34
35995889,547324.2
35752807,119210.84
36035345,215638.67
35968927,431244.8
35875135,599391.0
35811895,168948.72
20614363,273309.22
35830047,137391.03
35787789,321050.84
35887531,517756.4
35846445,174473.02
36010141,238513.45
36033623,259948.22
35793111,237429.19
36052255,953102.56
35991861,89661.24
35874369,110086.19
35864255,319283.34
35949463,451545.16
35804809,79434.5
36046293,163150.88
36018399,183350.92
35911227,59330.734
35855137,206739.3
35779887,257365.4
35775355,426863.16
35753771,323753.72
36015499,428935.7
36072041,557606.2
35840493,152092.55
35846021,334871.7
35898861,908707.44
35881911,964462.56
36013001,222344.34
35864091,360765.88
36016023,130284.984
35967485,273323.7
35852331,170636.12
36018251,308902.8
35991975,326352.72
35899391,736895.4
35852499,348183.3
35792483,123700.516
35794597,383204.34
35872715,332928.78
35454935,597538.3
36069059,187653.61
36018331,328437.56
35861811,157427.36
35782519,270237.22
35852741,276799.66
35754423,216514.72
36000255,212085.11
36033387,381853.47
35777111,206322.31
35877219,191498.47
36034993,954080.7
35869591,554180.06
35758243,181928.4
36018487,651873.25
35821579,867081.44
35909471,1505026.4
35904561,472811.4
36026963,192406.53
35788435,278701.3
35864053,1111015.4
36062505,525567.6
35834249,199024.1
35768447,258745.06
36040997,235025.11
35832325,366434.94
35868643,79275.3
35771885,340693.6
35823559,353238.34
35867859,321246.88
35883221,197233.28
36047801,483310.06
35782443,316439.84
35646927,373800.12
35781963,71099.47
36081773,341242.66
35880115,551952.25
35878753,222659.55
35829347,307935.22
35901629,165587.25
35888193,325357.97
35830127,50569.477
35781973,169221.66
35852409,341632.2
36006253,229366.05
35881305,297996.97
35829681,56178.113
35772457,611722.75
36081641,152770.05
36027267,463346.5
35866935,519489.25
35982253,97788.06
35782453,1507673.9
35820741,122973.54
35785113,179737.31
35862641,98579.625
36010097,287301.72
36052377,267261.2
36042225,162531.11
35820429,523994.9
35906431,396768.12
35901983,548490.44
35998943,723469.1
35851675,175898.11
35794591,266941.34
35815945,105218.0
35875011,567704.94
36067399,217354.52
35793145,367983.88
35879357,336635.3
35868677,225871.47
35767119,114141.24
35735197,1279627.2
36027145,79836.29
35808393,214920.88
35853791,188911.58
35852297,147489.47
36005737,1024681.56
36028611,97030.68
36033145,264090.84
36066937,1367675.5
35793581,274309.0
35901607,1936010.9
35855045,276580.12
35995661,359037.28
35856339,194682.0
36050405,300879.1
35854603,510176.88
35835877,598775.0
35860817,473205.38
14083985,137830.89
35971591,926931.4
35875653,257745.94
35965037,302459.44
35858763,544793.06
36045835,431279.9
35878549,323318.72
35878895,347217.28
36066239,237293.14
36004785,411574.25
35752903,59450.258
35964845,126722.02
35879801,202616.64
35762415,246437.19
35467971,93797.29
36047095,54238.19
35765869,308858.53
36009849,600391.4
36025599,146847.78
35876003,206741.48
35796619,842303.06
35812201,176490.38
36045707,83511.0
